Tarih,PM10,PM10Debi,SO2,NO2,NOX,NO,O3,HavaSicakligi,RuzgarHizi,BagilNem,HavaBasinc
12/4/2019,16.740996671153617,10.82568232121815,6.968819174631879,20.752395294505106,42.077810766604244,21.708853484665784,47.01371271557976,17.650952910298802,2.484505230292044,91.8396977276573,1017.8537427431936
12/3/2019,38.58563748596016,10.807459172447334,13.255463070767156,32.13123475516049,82.36119041810645,39.87053016239365,23.946117314537876,32.66742066287883,1.525985941913708,81.16109910745631,1013.6103360725817
12/2/2019,30.358442322916662,10.807423798863514,9.166735311709168,30.02104184918238,69.01813513912043,32.77163494269412,33.649586455163,26.882867140151202,1.3497004815909026,78.70213914912291,1018.3518402771181
12/1/2019,20.82780633333325,10.811548178030243,6.545628363977034,17.615869910069634,42.28437191810572,22.627648685470565,43.0832333718295,20.6122497803027,2.254173179166661,90.14597981578899,1013.5695356937937
11/30/2019,35.62340371875008,10.80587757121212,8.789952453703698,33.20545528180195,89.86091378192721,36.97053306235296,30.93796200452909,35.101177189394186,1.5788023399104718,77.47975406578941,1006.1437317165181
11/29/2019,25.806987961151307,10.821418262052372,7.599867293391989,30.476631988498227,71.3408801014804,29.846645249132,38.36003700914024,36.58113267861446,2.3058430623158426,75.18358570256922,1002.5070265856727
11/28/2019,36.8973034768518,10.825403300757547,8.796736297618999,33.13473337670011,79.56917239101314,30.24249893255285,19.21892159782609,30.260084251976455,1.254882220348671,83.62545886594201,1007.7378875329455
11/27/2019,26.992508199389803,10.83597349431818,5.502910456488355,27.182763460956878,63.11389899049816,26.3957692549889,26.564899633152212,30.328243175230273,1.3874954333333236,94.3723687481886,1004.8822634069965
11/26/2019,35.569877222222225,10.846016699621213,7.929989484656011,39.928269871780984,77.6106481088463,26.897077239451047,28.2587928842845,29.31609587121227,1.2880393229248972,79.61555916666651,999.6145078030517
11/25/2019,58.675044199179304,10.850404816666547,14.581487910100934,45.4370333570021,105.6121542979246,46.00284895183453,19.834404718935286,37.822805018939086,1.2120406393939427,81.3907065909091,1004.3699626283228
11/24/2019,40.90170838194448,10.834005619318061,10.608065211191587,33.295936755643844,67.67720055056071,26.523390201923107,28.4567509619565,31.10232354743082,1.0985479277448364,84.4469342608696,1010.6939616847827
11/23/2019,43.681752890851556,10.833874371590817,7.9467968125000095,36.19667532195197,76.51373612971385,29.894003197463825,26.656145447463754,32.41664306060627,1.4296868473814166,79.2284661920291,1010.6732772793272
11/22/2019,39.39800941319447,10.855430690082999,6.545678154629633,24.604576761848048,57.29958701553313,23.43389021817164,35.80290261073375,28.786876259881183,1.8582321379666156,80.4241146171498,1009.4378123237872
11/21/2019,55.66647809374998,10.864506832954515,15.277119492072691,41.731835765426354,85.55754205980669,34.84038115961538,25.787674630482464,28.382627622200093,1.2538259368542342,71.9239884094202,1009.8602666040791
11/20/2019,58.66690897023773,10.858043842262031,14.853442179440467,45.290717976532974,95.13232862727206,38.508916042308,23.517466994183863,28.764437708333183,1.19506760075758,74.4067014583333,1013.6073264772699
11/19/2019,63.243550490923475,10.867029421212182,20.160463112592666,54.30514405099094,115.5324241252471,47.512972482509134,22.859787984446374,36.230707371705904,1.0552800017347417,75.4156900054347,1016.6129183250999
11/18/2019,61.969603528935124,10.88150912159094,14.320091981111112,53.78004402618603,129.85407997647886,53.631207546612316,18.05796868575975,35.92785690200927,1.047755374727829,79.73509083876819,1013.2815576054119
11/17/2019,52.76659495405597,10.849470942243082,12.592964246449347,37.04238214297206,58.48860953198566,23.097877692307744,33.049726263634504,26.034985049406817,1.3703360374311353,83.630754907609,1012.6950249357608
11/16/2019,45.083197962963055,10.830617278282846,12.12790274629629,35.55888976632971,64.637609619028,27.370226958581625,35.30442634583562,30.03695235192873,1.4754160069196791,83.40311601515148,1015.4357971625303
11/15/2019,42.57342997705305,10.883512307197122,13.111808789734344,40.599000258417,80.41936280546328,33.66660461217956,27.22956341616625,31.969536250000093,1.2894681358452902,80.9667114583333,1010.8686202651402
11/14/2019,66.51139976736114,10.883524317803001,15.341388904227045,55.12363987862334,153.04749931728722,61.23211478479605,19.184939597325577,40.44811156680408,1.3909319464513528,75.88840981818188,1003.0912877548145
11/13/2019,74.06799553124999,10.866573424116183,17.92156440501932,62.0298545679969,164.10482993267183,64.27194711826868,17.1506854231307,41.88399994180927,1.1551843770069101,67.2023094251209,1005.989147670739
11/12/2019,61.80087230208363,10.859029097727243,15.469573944142557,54.738483089823646,115.76071735156877,37.885081041471565,27.348435664175877,34.378579166667,1.1033800392985929,75.9277447500001,1010.5703798622554
11/11/2019,59.93664470486106,10.860053139772758,12.376673004166634,52.12864329895514,136.2428959757963,53.029354314743394,19.059849563632287,35.613943901515455,1.0328613664066282,76.3222712916667,1011.0076355681817
11/10/2019,54.712397767360976,10.825989412878728,14.343048653703741,46.42291819770038,104.73126598465115,34.79832836570527,30.618734545969126,34.330011060606,1.1681078886563008,69.11279095833339,1007.4124159469783
11/9/2019,54.51485726736123,10.854850879545394,15.451299161936355,49.19810679063569,110.10678997701292,37.154253755155864,30.53995806929337,34.50179568181836,1.1796996998058364,66.66588054166671,1009.7687967045546
11/8/2019,58.17437681597223,10.862109909848426,15.261435693981367,45.71071258269248,128.0936911113236,51.6638745637825,28.056959267004377,38.96635560606045,1.1893522981259927,66.36823541666669,1006.2482172176365
11/7/2019,59.01516069444447,10.869207997727273,15.132984441901446,45.154450950830274,129.079888461745,52.18541292086674,24.004433359210335,42.09351631379619,1.115019632517752,74.1269614868421,1005.4373693349037
11/6/2019,47.95824226736122,10.835032970075787,13.303738175727489,45.72068662028222,127.09467086846978,51.26218411976041,25.06772737574125,37.62461204545427,1.2097338199639447,73.9466343750002,1005.6592984848518
11/5/2019,32.048155406249954,10.82744868939397,8.679582879629587,41.44195581687316,97.10059547730476,34.64270837253342,38.610978453125,29.323055151515177,1.54030650136694,66.184230125,1005.8776823863672
11/4/2019,39.24643696217106,10.819177287170708,12.745397965833288,44.51003375629125,122.83293659171414,48.072334825050966,30.466792703125037,34.273212563795816,1.2940555765506927,65.51431540570181,1007.0735477073399
11/3/2019,30.30761146874998,10.821240115151607,13.902012214633588,35.619237047379904,79.99750898174423,32.49211015540699,29.291048621562123,26.852761781949905,1.003963614012809,75.7385004347826,1010.0720476419326
11/2/2019,19.35884752083339,10.861378897564908,5.5379971951511004,27.29631258981788,49.22928295889114,18.20170184130443,38.43834336920212,19.340349815989274,1.333365280043855,77.4888569539473,1014.325673195779
11/1/2019,14.816057684027832,10.880487425059787,4.02605481203703,20.210529996810234,33.73144132461356,12.192618947739593,43.4084656875,18.154169549242635,2.244176328409104,93.55407191666617,1010.9581185227246
10/31/2019,33.50296369791673,10.858778578409,5.670800037962923,32.702625649528564,55.222331729255856,19.07800093458117,31.508303589015124,22.829069975895184,1.2407520749311365,89.24223251515181,1010.9523384469666
10/30/2019,35.61358168749997,10.858144406455892,9.090714887500035,32.29155363178649,61.124995583134464,24.21929509743584,34.73011652793575,27.57281090909082,1.0687310330578483,87.0131838750001,1011.8156818066473
10/29/2019,29.47052084631639,10.858183876893907,6.2952565157407445,25.22900145093623,43.45840142904713,16.82237634320034,38.45587592164863,24.94785817148737,1.1854918030302972,87.13172545833329,1008.4602832196946
10/28/2019,31.707010274305663,10.86078267689394,7.091114139814745,29.86510480620149,54.63209407519155,21.555561615810316,35.60017880208337,25.259953143939637,1.2826117389752747,85.8153442083337,1007.5228684354381
10/27/2019,23.770542136473477,10.880375975263354,3.874797503703714,18.193179785270342,30.273439873825353,15.57750948526407,47.386096891571995,20.60970179512527,1.4125414784584962,79.75510591666661,1012.8145702250164
10/26/2019,29.46355392455814,10.858249071753306,2.9583426615740844,22.063230780629922,39.452073885451604,19.238298425266475,51.706081895154,23.561350838744637,1.6217610333874466,82.64088317857087,1014.6209660055061
10/25/2019,35.43474548764822,10.856078833669805,5.067316675462923,28.79888048461546,45.378390322371054,17.544430950641047,48.04589291417575,23.982325227272725,1.5511694041666637,82.1527142916663,1011.4205855303062
10/24/2019,30.364575122735555,10.843771232575728,4.621553397202111,26.37222617671411,36.170067322603195,14.04143453782055,53.98882081770837,23.234879166666637,1.6521713657114596,79.46581579166661,1012.3928533333391
10/23/2019,24.903453186443134,10.845476821969728,3.8841222499999635,17.726401812412384,22.990878708409312,10.59473164459707,67.57856369791675,20.64254148715418,1.893441590892615,79.9486945416669,1014.8085538175244
10/22/2019,24.766243225694307,10.84982973181812,3.5413067569444965,20.677220659559616,27.563407944119263,11.504429224313187,58.13633134895838,21.761324242424088,1.7156998556818157,84.94067524999971,1015.0782696212092
10/21/2019,38.83737718181815,10.842671018870455,5.581449310185156,24.39329669814259,39.076329924968384,16.53744988740846,51.04738592436575,26.038052110389547,1.6086018497294363,85.4420727261907,1015.5482062130701
10/20/2019,44.49959573611114,10.842033029924243,8.733197098148112,25.763501991917526,33.87315319816075,12.405838372644924,53.454712249547,21.882981401515178,1.2858612708333306,86.337926875,1014.5080557575635
10/19/2019,49.03991252777772,10.845169726515092,11.794649238425924,31.085921764911177,44.678949455305364,16.195897237179505,44.788009348958504,23.55501079545455,1.279492888899862,86.255426083333,1012.0948154545338
10/18/2019,52.87805219821856,10.864666205286502,10.6597165055556,36.07688647664,52.62033802793672,17.966210699915653,37.30232887966,25.037405406698635,1.0041229082627516,87.3401328333331,1011.2853282575663
10/17/2019,46.98853928879831,10.85221740909088,7.321532888888855,35.797877330110694,43.25445600917214,15.149406379502365,44.968215041666625,25.656619022038544,1.1314426901515118,85.80970687500042,1010.4456335029555
10/16/2019,52.47624278819456,10.838588649621244,7.9106413884258995,35.76409908702595,42.088614637123904,14.552336512500062,46.910665171875124,25.566091174242363,1.1789887713768143,85.65425816666661,1009.9735764822045
10/15/2019,43.89372747569447,10.822335559848545,9.992427874536967,33.8090339531909,42.93666661435021,13.684550591171302,48.5413050677085,22.76932655303027,1.2055468192028902,86.531309708333,1012.0620757196974
10/14/2019,36.863876344655885,10.83497643219694,9.971209372222221,34.52345090420426,52.2454234839596,18.92339288945617,42.28479125687588,26.565140113636275,1.3104935498353099,87.3169343749997,1014.9312396590936
10/13/2019,30.1857665335145,10.844768411363605,10.597439284259256,24.524499684796538,39.0440883864442,16.746218366313233,46.1605822211175,23.461647534435368,1.4139306614669538,85.1798871704547,1016.6446716769934
10/12/2019,20.589027673611223,10.878776161742428,4.2322045925925895,18.404075257566795,26.187222914895944,12.712902090840734,61.368268460227256,20.90806962121218,2.054469546969697,80.6951137500004,1018.6498911478883
10/11/2019,34.93366098973414,10.868268175757636,7.973705128581934,30.169526678584973,61.323594767558674,29.547705109707458,40.046043486269,33.03836174894864,1.4533491244617283,85.7892002099285,1014.3351660509999
10/10/2019,27.862340190395802,10.866297746360273,11.454618301851777,26.83490680527938,60.13853501005011,27.79887852243597,41.84033766335225,29.78396871753281,1.7284065078463227,83.7606547321426,1011.7678905357147
10/9/2019,16.61100577430558,10.868845668560697,9.333957038426043,21.383804031061793,36.13384085646602,16.51932268116408,39.541585427891874,22.716918371212092,1.5686220344697004,83.9442434999999,1016.5219922348516
10/8/2019,13.96061876826703,10.875856744318092,3.7580994995370776,18.26219381279514,29.5479005710702,14.131497533257342,43.698590204613,20.207490833333363,1.948368769696969,93.83109270833299,1010.2152226893782
10/7/2019,18.612862860164114,10.872630806653484,5.8298786805556215,18.76648219726866,34.31150167795451,17.008869655811164,45.003492923363,24.177106401515275,1.7555340280303027,78.1011882083329,1004.6792831439308
10/6/2019,13.325101742690082,10.865868200938827,4.713798924933901,15.621395265222422,26.7299541994001,13.625478302243662,47.14676576657175,19.931083522727274,1.7117159318526072,83.89855041666681,1002.5259626515119
10/5/2019,20.189556895320163,10.860048300378788,6.655152747340189,18.312547936355262,30.25519887606036,14.381210110160739,43.42199180210099,21.830483563900092,1.9796925933959209,86.0031041304348,999.3771856291273
10/4/2019,47.92035486956513,10.85217850347797,18.764061580224855,41.09385280506456,70.49245994969327,26.310794955582175,49.24355215929362,36.078319604978454,1.4444721276515182,65.8586024107143,1001.3520679545426
10/3/2019,43.43637535835064,10.85753620859213,14.231722226389,41.51390053359679,70.57659856878948,26.082395476910374,49.21959832596037,33.962404817792454,1.1904181276679844,72.7839867137682,1000.7845325296363
10/2/2019,37.78513843402781,10.860626205337436,10.356458880092578,28.255449253957725,43.08465978232994,16.411755541666675,57.04549065081512,28.22517738636355,1.4498439943181816,79.9222899166669,1002.4860578787792
10/1/2019,38.80726998011372,10.850938070505395,13.499250784601479,33.122312813143054,55.04118026708046,21.28721559885529,55.559289695549126,32.143840995179,1.4409362365837146,71.57603461363631,1004.2756607403609
9/30/2019,30.671426485735335,10.845470924316125,12.912741412325566,35.86690663261457,59.370569842721174,22.714966444143368,47.06338489583338,34.889989342286725,1.574584239393939,72.1075302500003,1004.3274399242454
9/29/2019,24.21130356702903,10.846411549308181,9.77411366960551,24.711121529332708,38.24202448118723,15.606904721056354,46.67558811956525,25.58005616391182,1.6372315174931131,77.44991900378821,1008.6467448451872
9/28/2019,23.641748429045805,10.846190868198214,7.757234295249663,20.373296510288736,40.118274648029825,19.26970563544192,45.3325696998105,27.73289219696927,1.8374730231045597,79.7115872499997,1011.77532293043
9/27/2019,31.538863448809476,10.840824321266183,7.171817077194078,27.617748777592023,49.090036522156915,15.136228000686845,50.51897430893637,28.74355435606027,1.6397463425757544,81.7815273333337,1006.382933143948
9/26/2019,30.164407826112477,10.855422470389408,7.523470757626711,28.611082399104024,50.792240477217916,15.547421331349188,47.776135194519874,27.730134173553633,1.3483102946179235,82.11645977777769,1004.3536478708127
9/25/2019,32.11231057638881,10.853706601731544,6.338913092394145,27.38309812110808,43.0272077183068,11.235396506788552,51.438556384510875,27.574432186146996,1.2970121919618218,84.55828838257581,1001.6262370626727
9/24/2019,34.86439849999998,10.849588947348485,14.6685111611112,34.24653334350623,53.98484372812155,15.244281771199637,50.595474281250006,29.47524984848491,1.2861959743130027,74.47885095833381,1003.4283871969691
9/23/2019,24.811127642210163,10.84878997878788,8.36058564074081,31.207434933194,58.16784999613314,14.978504801662323,49.708583242527126,28.346124017951638,1.1324904361067172,76.9090680960148,1008.5037274796409
9/22/2019,16.72372602083345,10.852882846212122,6.348491961574078,19.441362806396306,37.99263567423163,9.333340831762689,53.758335369791624,20.656879890151455,1.6078080696969688,71.2438020416669,1014.6809160124029
9/21/2019,14.161854387832223,10.857690812121271,4.288439544276141,18.306472106787865,34.23130519261705,7.7253702113511915,58.615539986742505,19.55391163372864,1.8428253725760693,78.1191750158101,1016.0843895372363
9/20/2019,18.045452062948833,10.849630324291697,4.173335668256877,20.308149094842715,37.97895815951623,8.887499393576181,54.280686763393,23.589836554407725,1.8194161801308477,90.5144671249997,1008.3222625909116
9/19/2019,38.360715299201225,10.845904049489393,6.507978839311633,25.72670503397863,45.58612997445492,11.63761904617081,67.50036340365612,29.053014973649365,2.341347160938436,73.04420975543479,1007.9331173221418
9/18/2019,45.86461390972223,10.85806064621215,15.198198279020467,50.3685806817167,84.13393144274525,19.83099571382793,66.63981809624049,36.39607810606019,1.3905784787190045,60.7788745416663,1005.5072982954608
9/17/2019,32.541786645833476,10.87034583219697,9.684143592129667,37.05314537235231,54.76542363656594,14.973119324879312,58.8528370914855,31.346016969696816,1.2887111683195551,75.349493791667,1006.960231515161
9/16/2019,24.84839035688408,10.869925999827824,5.437542877596645,25.099788734531636,34.97022993102001,9.483742358839717,55.92937071852363,25.66065409090909,1.291368384159791,80.358823375,1010.7783438257636
9/15/2019,27.65124505102664,10.852232653030303,3.4961333097423775,22.91375206132945,29.185236778408157,7.117563399558752,64.030420374547,23.39838572134391,1.873465247796152,82.17036454166619,1014.7615730171274
9/14/2019,27.12554252324875,10.854270017045485,3.7539343956723448,24.941600108890817,32.82691802729323,8.286019631582176,69.54953943787062,24.92998515151527,2.1755299469397484,74.3557405833336,1012.7262633239062
9/13/2019,25.94448337167864,10.844201479385971,4.137219770833355,21.16620841517851,24.14856437424099,4.831420371890436,62.65680027219188,24.865907630853822,2.225903692011027,75.45880515909099,1011.6291832541318
9/12/2019,22.90634508907014,10.848178168181848,5.213246448611144,21.968487450696713,26.975570394927615,5.9156125566238975,58.522460176630375,26.13704231060609,1.7248913624700632,80.372113041667,1011.6043249917656
9/11/2019,22.680440650691637,10.853294655716182,6.733927505850212,16.82267544417505,22.477900109014033,4.328421352869355,72.57034631803187,25.792591828512364,2.0914892862603365,76.95732952272701,1008.5432536432364
9/10/2019,25.58229523407991,10.858639850378758,5.099495257870367,20.458621019885694,29.820456815794877,6.9628257870726795,64.49604431136775,27.887358674242364,1.7398392474173543,78.74920558333329,1005.4440528409091
9/9/2019,21.19311031379,10.857157023863605,5.576784365277811,20.07858367774527,27.679402307486995,6.106770879073736,65.24358602400375,26.844142121211913,1.5955317749206452,75.29651383333331,1006.7770971212126
9/8/2019,24.147753614766163,10.83603163247612,3.2410502180555554,15.682847780749123,20.86041299938631,3.767715625995243,74.10592333913762,24.309954294077183,1.9750265905302995,75.78795493181859,1007.7213515909182
9/7/2019,21.846713876811652,10.8201845,4.578745739814767,21.474201704696213,30.19164777585405,6.9793039963675,68.97856645695413,28.020431551383727,1.6901219571176271,74.84369210869559,1007.9884026515156
9/6/2019,19.629059246527664,10.828126048715355,2.5599356282828336,13.979674204807639,17.17689569233301,2.923137114973767,76.87995720335162,23.630011351808637,2.310614066106718,75.34455638718721,1006.6567228527473
9/5/2019,27.620095392361083,10.838137951136483,3.334621985185178,19.253657859615387,26.7979293376532,5.676536255662398,75.1267795960145,26.912216060606,2.0189782205234,78.563584541667,1004.1012773484973
9/4/2019,28.24367305902783,10.854431883884358,2.987803689814811,17.397158090976102,21.874123529061464,4.061162181623933,80.11948971240949,26.159912537878732,2.0459000402203817,75.3037157499996,1003.922475227269
9/3/2019,27.162643193603362,10.845467831168818,3.317420500462967,16.951892234043978,21.20433408846404,3.942127191559856,77.023248334692,25.834532954545363,2.0963320758264454,74.68849775000031,1004.0527597002728
9/2/2019,27.599769817783706,10.847820162424334,2.903643874496789,17.056403730685638,21.655305673375572,4.0399546530982615,72.872451726902,26.03815503787864,1.840907009159791,78.0677225416669,1004.2240741288035
9/1/2019,27.539867599939445,10.842987600378757,3.700923249074089,16.779621771348925,21.812828571526307,4.13788527049337,64.50972771218301,25.06383342885382,1.5779746712645275,78.2577516105068,1003.2466992852445
8/31/2019,22.82059313888875,10.824172189015183,3.4332245055555553,15.447167137095953,20.15197554274477,3.9182541239316455,63.07810035711038,24.280373295454456,1.7038815121900819,75.94470041666662,1006.7527333333273
8/30/2019,26.35561587152783,10.821759050378816,2.8370198208333397,17.112595246460458,22.70091585280611,4.703544257264972,68.56998783876799,26.104315454545453,1.7087446917355336,78.7175840000003,1008.7876026449128
8/29/2019,25.2507857225241,10.82797453068176,3.2738869407407556,16.02319999766778,20.49628031330623,3.9817519220085438,79.06157524909412,25.757881080368914,1.9601403651709726,77.7170916739129,1008.5824664064517
8/28/2019,23.872587814089197,10.831113848094613,3.033254067382118,11.694594958025469,15.056624399944306,2.64106781249073,78.71656602777789,25.52803511363636,2.403796628099173,77.57657974999988,1009.3322829166763
8/27/2019,26.186214078653393,10.832338877399023,2.885260237415826,12.894767106800408,16.182086252508277,2.7632361732208897,74.89782896127713,26.269113446969637,2.123574965869213,79.34113287499949,1008.8589439394
8/26/2019,30.553519586309562,10.852176471717325,2.8544997142676696,13.953993436134406,18.055279471850586,3.357850177805619,71.80750992595101,27.122314318181637,1.9498762443181754,80.9868726666671,1008.1093927272854
8/25/2019,32.29751773263897,10.847431444444474,2.9176549176493256,13.860737912435384,18.30078978107585,3.335121232264932,66.69699209239124,26.438666969696907,1.565221671212121,81.11697583333361,1008.141302840909
8/24/2019,38.165853328914146,10.83727243897905,3.133594547138059,18.688249659573536,26.117978725334464,5.695945656944431,64.3617333461175,27.835621250000088,1.4586517630270057,83.69019158712118,1009.6214140564799
8/23/2019,38.09140807670469,10.841288414141443,3.66989584317267,20.405016164367282,28.257888111064617,6.068729837239889,57.24814579393125,27.546030113636366,1.6180588309808634,84.9808534999996,1009.4799082196964
8/22/2019,34.52558229033735,10.852002072976727,3.9048321408808584,24.920982358751363,34.40153813754177,7.157313021275952,63.378146545872006,28.87627341850163,1.9849392909090868,86.41819812422389,1008.1431423630681
8/21/2019,23.754373908984018,10.819454975383245,2.8717333762443147,31.571281065417185,46.54484229970648,10.619158711149934,42.02299098856512,29.10962171503345,1.3306104574059519,91.09020398445881,1008.8968411088063
8/20/2019,19.051983040784517,10.83411723223128,3.065639308122903,18.955004155389144,24.5028951840478,5.709137345447359,60.94317366746963,25.840580684620083,1.507264469560521,79.24632398757728,1010.333420167978
8/19/2019,18.220889894941294,10.811799758884266,3.1845990921296368,18.840920216081404,28.531955403112683,8.556304007905949,57.498528485863,27.461838174242363,1.795512584228648,77.9205575000001,1009.1976974621219
8/18/2019,17.120236260101077,10.796694209848456,4.5259008606481475,22.07778424616766,26.089475270484975,4.760383800213697,57.436354036458255,23.197344053030275,1.3710336163567463,85.5170527916663,1007.3715880303055
8/17/2019,16.997851998537975,10.814060904665123,2.9584301066425116,20.28238148095024,24.881801434375426,5.099660962363997,53.36941171543563,24.150932121212183,1.6219392128787873,88.94495570833331,1004.8433619696999
8/16/2019,19.929379069444476,10.811898025000062,2.7329043914021174,17.60769070292131,20.240180132259102,3.855854652401497,54.41102514039862,25.468055645586183,1.4703229560331528,88.4977362445655,1003.0817585194327
8/15/2019,26.42714229861122,10.808247527651485,3.6792532268518587,21.722673397798182,27.795951684782537,5.843542999572646,48.06287100520838,28.352108598484815,1.3528696541666698,85.0868987083333,999.1977804924398
8/14/2019,25.987223874999973,10.834421645454515,4.454963127525259,15.990336073324045,19.312629905041693,3.183507385286925,85.43938916666688,26.51968731060609,1.3831395737554146,76.47897195833359,999.5861776894027
8/13/2019,21.25533319444439,10.847720620833273,4.316083542129681,11.853388421404677,14.520827702041736,2.557156262964523,84.49636260416662,24.53326723484846,1.7381802756597002,73.41494779166649,1002.3936203787882
8/12/2019,20.872364430555475,10.85152363560603,3.6494057365741037,11.79524798345481,14.346483864164677,2.372579222358907,86.18172515625012,24.852642840909184,2.2458497140151428,71.3852457916669,1006.1211047348545
